order_id,user_id,order_date,product_id,product_name,category,quantity,unit_price,channel,region,payment_status,order_amount,month,order_day,is_repeat_order,user_order_no
O002956,U00086,2025-11-25,P004,补水面膜套装,美妆个护,1,79.41,信息流广告,华东,已支付,79.41,2025-11,2025-11-25,True,2
O002957,U00203,2025-12-08,P005,氨基酸洗面奶,美妆个护,2,61.94,会员短信,华南,已支付,123.88,2025-12,2025-12-08,True,4
O002958,U00124,2025-06-18,P002,机械键盘,数码配件,1,248.23,自然搜索,华南,已支付,248.23,2025-06,2025-06-18,True,2
O002959,U00047,2025-10-27,P006,精华液礼盒,美妆个护,1,262.27,信息流广告,华南,已支付,262.27,2025-10,2025-10-27,False,1
O002960,U00419,2025-11-17,P007,轻薄羽绒服,服饰鞋包,2,418.03,自然搜索,华北,已支付,836.06,2025-11,2025-11-17,True,2
O002961,U00934,2025-01-15,P005,氨基酸洗面奶,美妆个护,2,70.87,自然搜索,西南,已支付,141.74,2025-01,2025-01-15,False,1
O002962,U00525,2025-03-19,P010,即食燕麦组合,食品饮料,1,51.28,社群团购,华中,已支付,51.28,2025-03,2025-03-19,False,1
O002963,U00023,2025-10-14,P011,精品挂耳咖啡,食品饮料,1,65.54,自然搜索,华北,已支付,65.54,2025-10,2025-10-14,True,4
O002964,U00750,2025-02-22,P004,补水面膜套装,美妆个护,1,69.21,会员短信,华北,已支付,69.21,2025-02,2025-02-22,False,1
O002965,U00898,2025-07-09,P010,即食燕麦组合,食品饮料,1,63.26,自然搜索,华北,已支付,63.26,2025-07,2025-07-09,True,2
O002966,U00692,2025-06-03,P013,人体工学椅,家居生活,1,643.46,信息流广告,华中,已支付,643.46,2025-06,2025-06-03,False,1
O002967,U01340,2025-03-30,P005,氨基酸洗面奶,美妆个护,2,60.2,直播间,华东,已支付,120.4,2025-03,2025-03-30,True,2
O002968,U00260,2025-10-02,P006,精华液礼盒,美妆个护,1,275.08,直播间,华东,已支付,275.08,2025-10,2025-10-02,False,1
O002969,U01041,2025-08-16,P006,精华液礼盒,美妆个护,2,252.33,直播间,华北,已支付,504.66,2025-08,2025-08-16,False,1
O002970,U00575,2025-05-27,P011,精品挂耳咖啡,食品饮料,2,77.34,社群团购,华南,已支付,154.68,2025-05,2025-05-27,False,1
O002971,U00959,2025-12-14,P003,智能手表,数码配件,2,544.66,自然搜索,华东,已支付,1089.32,2025-12,2025-12-14,True,3
O002972,U01088,2025-10-28,P013,人体工学椅,家居生活,1,859.45,自然搜索,西南,已支付,859.45,2025-10,2025-10-28,False,1
O002973,U00865,2025-02-26,P001,无线蓝牙耳机,数码配件,1,210.03,会员短信,华中,已支付,210.03,2025-02,2025-02-26,False,1
O002974,U00545,2025-07-04,P013,人体工学椅,家居生活,1,812.33,自然搜索,华东,已支付,812.33,2025-07,2025-07-04,True,4
O002976,U01219,2025-12-29,P003,智能手表,数码配件,1,493.9,直播间,华东,已支付,493.9,2025-12,2025-12-29,True,6
O002978,U00725,2025-11-23,P015,收纳箱套装,家居生活,1,83.77,自然搜索,华中,已支付,83.77,2025-11,2025-11-23,True,4
O002979,U00514,2025-01-29,P009,跑步运动鞋,服饰鞋包,1,369.17,直播间,华中,已支付,369.17,2025-01,2025-01-29,False,1
O002980,U01064,2025-12-04,P015,收纳箱套装,家居生活,1,78.14,直播间,华南,已支付,78.14,2025-12,2025-12-04,True,3
O002981,U00091,2025-06-16,P003,智能手表,数码配件,1,478.55,自然搜索,华中,已支付,478.55,2025-06,2025-06-16,True,2
O002982,U00265,2025-12-10,P008,通勤帆布包,服饰鞋包,1,137.48,自然搜索,华北,已支付,137.48,2025-12,2025-12-10,True,3
O002983,U00108,2025-08-21,P011,精品挂耳咖啡,食品饮料,2,75.97,自然搜索,华南,已支付,151.94,2025-08,2025-08-21,True,3
O002984,U00429,2025-08-18,P008,通勤帆布包,服饰鞋包,2,155.14,自然搜索,西南,已支付,310.28,2025-08,2025-08-18,False,1
O002985,U00133,2025-09-25,P010,即食燕麦组合,食品饮料,2,52.98,自然搜索,华中,已支付,105.96,2025-09,2025-09-25,True,4
O002986,U00141,2025-02-08,P004,补水面膜套装,美妆个护,1,106.14,自然搜索,华中,已支付,106.14,2025-02,2025-02-08,False,1
O002987,U00666,2025-12-29,P014,香薰加湿器,家居生活,1,160.46,自然搜索,华南,已支付,160.46,2025-12,2025-12-29,True,3
O002988,U00020,2025-12-29,P011,精品挂耳咖啡,食品饮料,1,56.36,直播间,华北,已支付,56.36,2025-12,2025-12-29,True,5
O002989,U00477,2025-12-17,P007,轻薄羽绒服,服饰鞋包,3,356.4,信息流广告,华南,已支付,1069.2,2025-12,2025-12-17,True,2
O002990,U00176,2025-05-09,P012,坚果礼盒,食品饮料,2,127.3,直播间,华南,已支付,254.6,2025-05,2025-05-09,True,2
O002991,U00284,2025-07-21,P006,精华液礼盒,美妆个护,1,231.0,会员短信,华南,已支付,231.0,2025-07,2025-07-21,True,2
O002992,U00579,2025-05-14,P013,人体工学椅,家居生活,1,879.45,会员短信,华东,已支付,879.45,2025-05,2025-05-14,True,5
O002993,U01042,2025-09-08,P012,坚果礼盒,食品饮料,2,131.95,信息流广告,华东,已支付,263.9,2025-09,2025-09-08,True,2
O002994,U01341,2025-10-13,P012,坚果礼盒,食品饮料,2,111.47,直播间,东北,已支付,222.94,2025-10,2025-10-13,True,2
O002996,U00132,2025-12-09,P012,坚果礼盒,食品饮料,1,106.97,自然搜索,华南,已支付,106.97,2025-12,2025-12-09,False,1
O002997,U01021,2025-02-04,P007,轻薄羽绒服,服饰鞋包,2,375.21,直播间,华南,已支付,750.42,2025-02,2025-02-04,False,1
O002998,U00025,2025-08-10,P003,智能手表,数码配件,1,401.31,直播间,华南,已支付,401.31,2025-08,2025-08-10,True,2
O002999,U00114,2025-04-07,P015,收纳箱套装,家居生活,2,109.38,自然搜索,西南,已支付,218.76,2025-04,2025-04-07,False,1
O003000,U01119,2025-10-02,P013,人体工学椅,家居生活,1,859.09,直播间,西南,已支付,859.09,2025-10,2025-10-02,False,1
O003002,U01381,2025-08-22,P006,精华液礼盒,美妆个护,1,280.79,未知渠道,华北,已支付,280.79,2025-08,2025-08-22,False,1
O003003,U00088,2025-12-30,P011,精品挂耳咖啡,食品饮料,1,81.06,直播间,华南,已支付,81.06,2025-12,2025-12-30,True,2
O003004,U00724,2025-03-29,P005,氨基酸洗面奶,美妆个护,1,62.98,社群团购,华东,已支付,62.98,2025-03,2025-03-29,True,2
O003005,U00793,2025-09-22,P006,精华液礼盒,美妆个护,1,273.46,会员短信,华中,已支付,273.46,2025-09,2025-09-22,True,4
O003006,U00709,2025-01-13,P006,精华液礼盒,美妆个护,1,205.68,自然搜索,华南,已支付,205.68,2025-01,2025-01-13,False,1
O003007,U00388,2025-04-04,P015,收纳箱套装,家居生活,1,89.18,信息流广告,华南,已支付,89.18,2025-04,2025-04-04,True,2
O003008,U00647,2025-06-06,P011,精品挂耳咖啡,食品饮料,1,68.04,自然搜索,华南,已支付,68.04,2025-06,2025-06-06,False,1
O003009,U01245,2025-11-12,P004,补水面膜套装,美妆个护,2,74.08,直播间,华南,已支付,148.16,2025-11,2025-11-12,False,1
O003010,U00401,2025-10-16,P013,人体工学椅,家居生活,2,894.38,直播间,华南,已支付,1788.76,2025-10,2025-10-16,True,3
O003011,U00482,2025-10-23,P011,精品挂耳咖啡,食品饮料,1,70.9,信息流广告,华南,已支付,70.9,2025-10,2025-10-23,True,4
O003012,U00034,2025-05-28,P006,精华液礼盒,美妆个护,2,289.42,社群团购,华东,已支付,578.84,2025-05,2025-05-28,True,3
O003013,U01379,2025-04-08,P001,无线蓝牙耳机,数码配件,1,144.56,自然搜索,华北,已支付,144.56,2025-04,2025-04-08,True,2
O003014,U00012,2025-04-14,P005,氨基酸洗面奶,美妆个护,2,58.32,信息流广告,东北,已支付,116.64,2025-04,2025-04-14,True,2
O003015,U01131,2025-04-04,P012,坚果礼盒,食品饮料,2,140.07,直播间,华南,已支付,280.14,2025-04,2025-04-04,False,1
O003016,U00178,2025-01-20,P007,轻薄羽绒服,服饰鞋包,1,387.99,自然搜索,华南,已支付,387.99,2025-01,2025-01-20,False,1
O003017,U00240,2025-10-07,P002,机械键盘,数码配件,2,271.34,自然搜索,华北,已支付,542.68,2025-10,2025-10-07,True,2
O003018,U01323,2025-10-06,P014,香薰加湿器,家居生活,1,178.34,自然搜索,东北,已支付,178.34,2025-10,2025-10-06,False,1
O003019,U00411,2025-09-08,P004,补水面膜套装,美妆个护,1,75.3,直播间,华东,已支付,75.3,2025-09,2025-09-08,True,2
O003020,U00893,2025-03-31,P001,无线蓝牙耳机,数码配件,4,149.0,自然搜索,华北,已支付,596.0,2025-03,2025-03-31,False,1
O003021,U01020,2025-02-02,P008,通勤帆布包,服饰鞋包,1,144.33,自然搜索,华中,已支付,144.33,2025-02,2025-02-02,False,1
O003022,U00320,2025-11-09,P009,跑步运动鞋,服饰鞋包,2,232.9,会员短信,华南,已支付,465.8,2025-11,2025-11-09,True,3
O003023,U01335,2025-10-26,P008,通勤帆布包,服饰鞋包,1,165.36,会员短信,华北,已支付,165.36,2025-10,2025-10-26,False,1
O003024,U00684,2025-01-30,P011,精品挂耳咖啡,食品饮料,3,74.79,会员短信,华北,已支付,224.37,2025-01,2025-01-30,False,1
O003025,U00136,2025-02-04,P004,补水面膜套装,美妆个护,1,75.71,直播间,西南,已支付,75.71,2025-02,2025-02-04,False,1
O003026,U00825,2025-05-15,P007,轻薄羽绒服,服饰鞋包,2,420.34,自然搜索,华南,已支付,840.68,2025-05,2025-05-15,False,1
O003027,U00358,2025-01-13,P003,智能手表,数码配件,1,475.01,信息流广告,东北,已支付,475.01,2025-01,2025-01-13,False,1
O003028,U00028,2025-05-05,P009,跑步运动鞋,服饰鞋包,1,387.97,会员短信,华北,已支付,387.97,2025-05,2025-05-05,False,1
O003029,U01116,2025-09-17,P003,智能手表,数码配件,1,564.12,自然搜索,华东,已支付,564.12,2025-09,2025-09-17,False,1
O003030,U00133,2025-05-18,P003,智能手表,数码配件,2,449.7,自然搜索,华北,已支付,899.4,2025-05,2025-05-18,True,2
O003031,U00618,2025-09-26,P013,人体工学椅,家居生活,1,945.01,社群团购,华南,已支付,945.01,2025-09,2025-09-26,False,1
O003032,U00579,2025-04-24,P010,即食燕麦组合,食品饮料,2,62.66,直播间,华东,已支付,125.32,2025-04,2025-04-24,True,3
O003033,U00834,2025-04-11,P009,跑步运动鞋,服饰鞋包,1,348.02,自然搜索,华北,已支付,348.02,2025-04,2025-04-11,True,3
O003034,U00945,2025-10-01,P003,智能手表,数码配件,1,527.03,社群团购,西南,已支付,527.03,2025-10,2025-10-01,True,2
O003035,U00242,2025-02-16,P007,轻薄羽绒服,服饰鞋包,2,386.2,社群团购,华东,已支付,772.4,2025-02,2025-02-16,False,1
O003036,U00008,2025-11-13,P006,精华液礼盒,美妆个护,1,203.88,直播间,华南,已支付,203.88,2025-11,2025-11-13,True,2
O003037,U00172,2025-06-10,P015,收纳箱套装,家居生活,1,93.14,信息流广告,华南,已支付,93.14,2025-06,2025-06-10,False,1
O003038,U01084,2025-07-10,P010,即食燕麦组合,食品饮料,1,56.52,信息流广告,华北,已支付,56.52,2025-07,2025-07-10,True,3
O003039,U00342,2025-12-03,P013,人体工学椅,家居生活,1,702.14,自然搜索,华北,已支付,702.14,2025-12,2025-12-03,True,2
O003040,U01352,2025-06-21,P002,机械键盘,数码配件,1,287.26,社群团购,华东,已支付,287.26,2025-06,2025-06-21,True,3
O003041,U01212,2025-08-07,P005,氨基酸洗面奶,美妆个护,1,69.41,直播间,西南,已支付,69.41,2025-08,2025-08-07,True,2
O003042,U00983,2025-01-12,P012,坚果礼盒,食品饮料,1,122.95,信息流广告,西南,已支付,122.95,2025-01,2025-01-12,False,1
O003043,U00027,2025-06-08,P007,轻薄羽绒服,服饰鞋包,1,324.55,自然搜索,华东,已支付,324.55,2025-06,2025-06-08,True,2
O003044,U00740,2025-01-23,P014,香薰加湿器,家居生活,2,180.9,会员短信,华北,已支付,361.8,2025-01,2025-01-23,False,1
O003045,U00674,2025-09-09,P005,氨基酸洗面奶,美妆个护,1,66.17,直播间,西南,已支付,66.17,2025-09,2025-09-09,True,2
O003046,U01043,2025-08-23,P001,无线蓝牙耳机,数码配件,1,197.6,直播间,华东,已支付,197.6,2025-08,2025-08-23,True,3
O003047,U00820,2025-09-16,P013,人体工学椅,家居生活,1,777.3,信息流广告,华东,已支付,777.3,2025-09,2025-09-16,True,3
O003048,U01050,2025-12-24,P010,即食燕麦组合,食品饮料,1,53.19,直播间,华南,已支付,53.19,2025-12,2025-12-24,True,3
O003050,U00652,2025-11-21,P007,轻薄羽绒服,服饰鞋包,1,340.08,信息流广告,华南,已支付,340.08,2025-11,2025-11-21,True,4
O003051,U01114,2025-10-18,P009,跑步运动鞋,服饰鞋包,1,347.24,自然搜索,华东,已支付,347.24,2025-10,2025-10-18,True,4
O003052,U00430,2025-12-02,P009,跑步运动鞋,服饰鞋包,1,238.04,直播间,华南,已支付,238.04,2025-12,2025-12-02,True,4
O003053,U01077,2025-09-16,P015,收纳箱套装,家居生活,1,89.87,自然搜索,华中,已支付,89.87,2025-09,2025-09-16,True,3
O003054,U00571,2025-10-05,P002,机械键盘,数码配件,1,267.94,信息流广告,华南,已支付,267.94,2025-10,2025-10-05,True,2
O003055,U01332,2025-03-12,P013,人体工学椅,家居生活,1,874.16,社群团购,华中,已支付,874.16,2025-03,2025-03-12,False,1
O003056,U00837,2025-03-29,P004,补水面膜套装,美妆个护,1,88.99,直播间,华北,已支付,88.99,2025-03,2025-03-29,False,1
O003057,U00677,2025-01-31,P014,香薰加湿器,家居生活,1,182.32,自然搜索,华北,已支付,182.32,2025-01,2025-01-31,False,1
O003058,U00775,2025-09-28,P015,收纳箱套装,家居生活,2,111.82,信息流广告,华北,已支付,223.64,2025-09,2025-09-28,True,3
O003059,U00350,2025-09-08,P015,收纳箱套装,家居生活,1,99.46,会员短信,华东,已支付,99.46,2025-09,2025-09-08,True,3
O003060,U00703,2025-04-13,P004,补水面膜套装,美妆个护,1,87.26,信息流广告,华北,已支付,87.26,2025-04,2025-04-13,False,1
O003061,U00010,2025-08-24,P004,补水面膜套装,美妆个护,1,76.88,自然搜索,东北,已支付,76.88,2025-08,2025-08-24,True,2
O003062,U00439,2025-11-24,P005,氨基酸洗面奶,美妆个护,1,68.89,直播间,华东,已支付,68.89,2025-11,2025-11-24,True,3
O003063,U00358,2025-07-27,P007,轻薄羽绒服,服饰鞋包,2,298.37,直播间,华东,已支付,596.74,2025-07,2025-07-27,True,3
O003064,U01112,2025-04-13,P008,通勤帆布包,服饰鞋包,2,158.93,会员短信,西南,已支付,317.86,2025-04,2025-04-13,False,1
O003065,U01374,2025-11-19,P006,精华液礼盒,美妆个护,4,239.11,信息流广告,华南,已支付,956.44,2025-11,2025-11-19,True,3
O003066,U01272,2025-09-28,P005,氨基酸洗面奶,美妆个护,1,60.86,自然搜索,华北,已支付,60.86,2025-09,2025-09-28,False,1
O003067,U00476,2025-02-21,P001,无线蓝牙耳机,数码配件,2,191.09,直播间,华东,已支付,382.18,2025-02,2025-02-21,False,1
O003068,U00549,2025-06-11,P006,精华液礼盒,美妆个护,1,210.84,自然搜索,西北,已支付,210.84,2025-06,2025-06-11,False,1
O003069,U01049,2025-10-15,P007,轻薄羽绒服,服饰鞋包,1,306.59,自然搜索,华中,已支付,306.59,2025-10,2025-10-15,True,3
O003070,U00406,2025-02-28,P009,跑步运动鞋,服饰鞋包,3,342.9,直播间,华南,已支付,1028.7,2025-02,2025-02-28,False,1
O003071,U01157,2025-05-29,P004,补水面膜套装,美妆个护,2,78.99,自然搜索,华东,已支付,157.98,2025-05,2025-05-29,False,1
O003072,U00074,2025-07-15,P004,补水面膜套装,美妆个护,1,84.28,会员短信,华南,已支付,84.28,2025-07,2025-07-15,False,1
O003073,U00058,2025-04-21,P011,精品挂耳咖啡,食品饮料,1,85.4,会员短信,华中,已支付,85.4,2025-04,2025-04-21,False,1
O003074,U00803,2025-07-17,P008,通勤帆布包,服饰鞋包,1,162.31,直播间,华北,已支付,162.31,2025-07,2025-07-17,False,1
O003075,U01077,2025-07-08,P002,机械键盘,数码配件,3,312.91,会员短信,华北,已支付,938.73,2025-07,2025-07-08,True,2
O003076,U01139,2025-03-22,P010,即食燕麦组合,食品饮料,2,63.15,会员短信,华东,已支付,126.3,2025-03,2025-03-22,False,1
O003077,U00524,2025-01-07,P009,跑步运动鞋,服饰鞋包,2,340.37,社群团购,西北,已支付,680.74,2025-01,2025-01-07,False,1
O003078,U01011,2025-03-29,P013,人体工学椅,家居生活,1,897.1,会员短信,西南,已支付,897.1,2025-03,2025-03-29,False,1
O003079,U00900,2025-01-21,P003,智能手表,数码配件,1,466.88,自然搜索,华南,已支付,466.88,2025-01,2025-01-21,False,1
O003080,U00695,2025-12-15,P011,精品挂耳咖啡,食品饮料,1,74.04,直播间,华中,已支付,74.04,2025-12,2025-12-15,True,2
O003081,U00583,2025-06-27,P012,坚果礼盒,食品饮料,1,93.58,信息流广告,华东,已支付,93.58,2025-06,2025-06-27,False,1
O003082,U00299,2025-08-15,P009,跑步运动鞋,服饰鞋包,2,296.86,自然搜索,华东,已支付,593.72,2025-08,2025-08-15,False,1
O003084,U00772,2025-02-27,P008,通勤帆布包,服饰鞋包,1,143.56,信息流广告,华南,已支付,143.56,2025-02,2025-02-27,False,1
O003085,U00980,2025-11-13,P015,收纳箱套装,家居生活,1,76.9,会员短信,西北,已支付,76.9,2025-11,2025-11-13,True,3
O003086,U00528,2025-11-27,P004,补水面膜套装,美妆个护,1,86.64,直播间,华东,已支付,86.64,2025-11,2025-11-27,True,3
O003087,U00292,2025-06-12,P008,通勤帆布包,服饰鞋包,2,110.95,未知渠道,东北,已支付,221.9,2025-06,2025-06-12,True,2
O003088,U00968,2025-06-23,P004,补水面膜套装,美妆个护,1,92.68,会员短信,华北,已支付,92.68,2025-06,2025-06-23,False,1
O003089,U01372,2025-11-27,P004,补水面膜套装,美妆个护,1,69.0,信息流广告,华东,已支付,69.0,2025-11,2025-11-27,True,2
O003090,U01036,2025-06-09,P008,通勤帆布包,服饰鞋包,1,135.7,会员短信,东北,已支付,135.7,2025-06,2025-06-09,True,2
O003091,U00059,2025-10-11,P004,补水面膜套装,美妆个护,3,70.08,信息流广告,华南,已支付,210.24,2025-10,2025-10-11,False,1
O003093,U01324,2025-11-22,P001,无线蓝牙耳机,数码配件,1,151.81,直播间,华东,已支付,151.81,2025-11,2025-11-22,True,3
O003094,U01367,2025-04-25,P004,补水面膜套装,美妆个护,1,73.71,直播间,华中,已支付,73.71,2025-04,2025-04-25,True,2
O003095,U01141,2025-10-01,P002,机械键盘,数码配件,2,328.19,会员短信,华中,已支付,656.38,2025-10,2025-10-01,True,3
O003096,U01204,2025-01-18,P012,坚果礼盒,食品饮料,2,133.32,自然搜索,华北,已支付,266.64,2025-01,2025-01-18,False,1
O003099,U00304,2025-10-12,P008,通勤帆布包,服饰鞋包,1,139.93,自然搜索,华南,已支付,139.93,2025-10,2025-10-12,False,1
O003100,U00211,2025-06-01,P003,智能手表,数码配件,2,373.67,会员短信,华南,已支付,747.34,2025-06,2025-06-01,False,1
O003101,U00388,2025-02-23,P012,坚果礼盒,食品饮料,1,134.78,信息流广告,华东,已支付,134.78,2025-02,2025-02-23,False,1
O003102,U00654,2025-01-03,P002,机械键盘,数码配件,1,288.22,自然搜索,华东,已支付,288.22,2025-01,2025-01-03,False,1
O003103,U00833,2025-03-01,P014,香薰加湿器,家居生活,1,187.02,直播间,华南,已支付,187.02,2025-03,2025-03-01,False,1
O003104,U00062,2025-11-22,P004,补水面膜套装,美妆个护,1,61.95,直播间,华中,已支付,61.95,2025-11,2025-11-22,True,4
O003105,U01059,2025-06-03,P011,精品挂耳咖啡,食品饮料,3,70.15,自然搜索,东北,已支付,210.45,2025-06,2025-06-03,False,1
O003106,U00557,2025-10-05,P010,即食燕麦组合,食品饮料,1,51.52,信息流广告,华北,已支付,51.52,2025-10,2025-10-05,False,1
O003107,U00722,2025-08-25,P004,补水面膜套装,美妆个护,1,89.82,社群团购,华东,已支付,89.82,2025-08,2025-08-25,False,1
O003108,U00075,2025-10-23,P012,坚果礼盒,食品饮料,1,125.02,会员短信,华南,已支付,125.02,2025-10,2025-10-23,True,3
O003109,U00708,2025-04-24,P007,轻薄羽绒服,服饰鞋包,1,378.52,直播间,华南,已支付,378.52,2025-04,2025-04-24,False,1
O003110,U00509,2025-02-07,P012,坚果礼盒,食品饮料,2,127.35,直播间,华南,已支付,254.7,2025-02,2025-02-07,False,1
O003112,U00833,2025-05-15,P002,机械键盘,数码配件,1,309.66,社群团购,西南,已支付,309.66,2025-05,2025-05-15,True,2
O003113,U00444,2025-12-13,P008,通勤帆布包,服饰鞋包,1,148.74,自然搜索,华南,已支付,148.74,2025-12,2025-12-13,True,4
O003115,U00289,2025-01-17,P007,轻薄羽绒服,服饰鞋包,1,375.46,自然搜索,西南,已支付,375.46,2025-01,2025-01-17,False,1
O003116,U00570,2025-07-30,P012,坚果礼盒,食品饮料,2,121.49,直播间,华南,已支付,242.98,2025-07,2025-07-30,False,1
O003117,U00516,2025-09-13,P013,人体工学椅,家居生活,2,693.61,直播间,华南,已支付,1387.22,2025-09,2025-09-13,True,4
O003118,U00903,2025-05-21,P010,即食燕麦组合,食品饮料,1,65.13,信息流广告,华东,已支付,65.13,2025-05,2025-05-21,False,1
O003119,U00148,2025-01-16,P010,即食燕麦组合,食品饮料,1,52.48,信息流广告,东北,已支付,52.48,2025-01,2025-01-16,False,1
O003120,U00958,2025-02-02,P010,即食燕麦组合,食品饮料,1,62.78,信息流广告,华南,已支付,62.78,2025-02,2025-02-02,False,1
O003121,U00810,2025-06-26,P003,智能手表,数码配件,1,517.21,社群团购,华北,已支付,517.21,2025-06,2025-06-26,False,1
O003122,U01012,2025-06-05,P012,坚果礼盒,食品饮料,2,103.41,自然搜索,华东,已支付,206.82,2025-06,2025-06-05,True,3
O003123,U00464,2025-09-27,P003,智能手表,数码配件,1,537.54,信息流广告,东北,已支付,537.54,2025-09,2025-09-27,True,3
O003124,U01180,2025-02-01,P007,轻薄羽绒服,服饰鞋包,2,384.65,信息流广告,华中,已支付,769.3,2025-02,2025-02-01,False,1
O003125,U01048,2025-11-14,P002,机械键盘,数码配件,1,285.29,自然搜索,华中,已支付,285.29,2025-11,2025-11-14,True,2
O003126,U00687,2025-06-11,P015,收纳箱套装,家居生活,1,69.33,信息流广告,华北,已支付,69.33,2025-06,2025-06-11,True,4
O003127,U00882,2025-10-14,P005,氨基酸洗面奶,美妆个护,1,61.87,会员短信,华南,已支付,61.87,2025-10,2025-10-14,False,1
O003128,U00168,2025-07-02,P007,轻薄羽绒服,服饰鞋包,2,391.53,社群团购,华南,已支付,783.06,2025-07,2025-07-02,False,1
O003130,U00815,2025-03-28,P003,智能手表,数码配件,2,528.24,社群团购,华东,已支付,1056.48,2025-03,2025-03-28,True,3
O003131,U00019,2025-07-31,P006,精华液礼盒,美妆个护,1,275.24,直播间,华中,已支付,275.24,2025-07,2025-07-31,True,3
O003132,U00101,2025-09-10,P001,无线蓝牙耳机,数码配件,1,163.65,自然搜索,西南,已支付,163.65,2025-09,2025-09-10,True,3
O003133,U00186,2025-12-23,P010,即食燕麦组合,食品饮料,2,54.48,自然搜索,华东,已支付,108.96,2025-12,2025-12-23,True,7
O003134,U00991,2025-10-17,P013,人体工学椅,家居生活,1,651.61,会员短信,华东,已支付,651.61,2025-10,2025-10-17,False,1
O003135,U00002,2025-08-24,P010,即食燕麦组合,食品饮料,1,52.07,社群团购,华南,已支付,52.07,2025-08,2025-08-24,False,1
O003136,U00962,2025-11-10,P005,氨基酸洗面奶,美妆个护,1,59.05,信息流广告,华东,已支付,59.05,2025-11,2025-11-10,True,4
O003137,U00951,2025-08-12,P012,坚果礼盒,食品饮料,1,126.52,信息流广告,华北,已支付,126.52,2025-08,2025-08-12,True,4
O003138,U00110,2025-04-02,P009,跑步运动鞋,服饰鞋包,1,331.92,未知渠道,华东,已支付,331.92,2025-04,2025-04-02,False,1
O003141,U00763,2025-12-06,P003,智能手表,数码配件,1,453.89,信息流广告,华中,已支付,453.89,2025-12,2025-12-06,True,3
O003142,U00324,2025-05-28,P010,即食燕麦组合,食品饮料,3,66.51,信息流广告,华南,已支付,199.53,2025-05,2025-05-28,False,1
O003143,U01232,2025-05-30,P013,人体工学椅,家居生活,4,795.95,直播间,华东,已支付,3183.8,2025-05,2025-05-30,False,1
O003144,U00114,2025-11-19,P003,智能手表,数码配件,2,405.77,直播间,华南,已支付,811.54,2025-11,2025-11-19,True,5
O003145,U00524,2025-03-12,P014,香薰加湿器,家居生活,1,168.35,自然搜索,华南,已支付,168.35,2025-03,2025-03-12,True,2
O003146,U00974,2025-05-11,P011,精品挂耳咖啡,食品饮料,1,86.82,自然搜索,西北,已支付,86.82,2025-05,2025-05-11,True,3
O003147,U00138,2025-03-11,P008,通勤帆布包,服饰鞋包,1,177.22,会员短信,华东,已支付,177.22,2025-03,2025-03-11,False,1
O003148,U01164,2025-10-29,P015,收纳箱套装,家居生活,4,82.85,直播间,华东,已支付,331.4,2025-10,2025-10-29,True,3
O003149,U00892,2025-11-08,P013,人体工学椅,家居生活,1,891.52,自然搜索,西南,已支付,891.52,2025-11,2025-11-08,True,2
O003151,U00221,2025-01-09,P004,补水面膜套装,美妆个护,1,86.81,直播间,西南,已支付,86.81,2025-01,2025-01-09,False,1
O003153,U00633,2025-11-25,P005,氨基酸洗面奶,美妆个护,1,46.8,未知渠道,华南,已支付,46.8,2025-11,2025-11-25,True,3
O003154,U00062,2025-02-28,P006,精华液礼盒,美妆个护,1,230.25,社群团购,西南,已支付,230.25,2025-02,2025-02-28,True,3
O003155,U00630,2025-01-31,P007,轻薄羽绒服,服饰鞋包,1,309.64,自然搜索,华东,已支付,309.64,2025-01,2025-01-31,False,1
O003156,U00928,2025-11-30,P007,轻薄羽绒服,服饰鞋包,2,318.07,信息流广告,华南,已支付,636.14,2025-11,2025-11-30,True,4
O003157,U00797,2025-04-15,P001,无线蓝牙耳机,数码配件,1,165.22,自然搜索,华东,已支付,165.22,2025-04,2025-04-15,False,1
O003158,U00862,2025-06-16,P012,坚果礼盒,食品饮料,1,94.35,直播间,华北,已支付,94.35,2025-06,2025-06-16,True,4
O003161,U00375,2025-11-15,P005,氨基酸洗面奶,美妆个护,3,53.05,信息流广告,华东,已支付,159.15,2025-11,2025-11-15,True,3
O003163,U01320,2025-06-16,P003,智能手表,数码配件,1,411.3,自然搜索,华南,已支付,411.3,2025-06,2025-06-16,True,2
O003164,U00919,2025-01-06,P003,智能手表,数码配件,1,472.14,信息流广告,西南,已支付,472.14,2025-01,2025-01-06,False,1
O003165,U00285,2025-11-03,P004,补水面膜套装,美妆个护,1,77.22,信息流广告,华北,已支付,77.22,2025-11,2025-11-03,True,2
O003166,U00131,2025-09-11,P001,无线蓝牙耳机,数码配件,2,160.75,直播间,华中,已支付,321.5,2025-09,2025-09-11,True,2
O003167,U00368,2025-08-16,P010,即食燕麦组合,食品饮料,3,55.04,信息流广告,华中,已支付,165.12,2025-08,2025-08-16,True,2
O003168,U00360,2025-11-26,P007,轻薄羽绒服,服饰鞋包,1,333.54,社群团购,华中,已支付,333.54,2025-11,2025-11-26,True,3
O003169,U01196,2025-07-25,P005,氨基酸洗面奶,美妆个护,1,65.46,会员短信,华北,已支付,65.46,2025-07,2025-07-25,False,1
O003170,U00670,2025-07-13,P009,跑步运动鞋,服饰鞋包,4,348.58,自然搜索,西南,已支付,1394.32,2025-07,2025-07-13,True,3
